"Origin_city","Destination_city"
"Minneapolis, MN","Miami, FL"
"San Antonio, TX","Miami, FL"
"Minneapolis, MN","Miami, FL"
"Minneapolis, MN","Miami, FL"
"Minneapolis, MN","Miami, FL"
"Minneapolis, MN","Miami, FL"
"Minneapolis, MN","Miami, FL"
"San Antonio, TX","Miami, FL"
"Minneapolis, MN","Miami, FL"
"Minneapolis, MN","Miami, FL"
"Minneapolis, MN","Miami, FL"
"Minneapolis, MN","Miami, FL"
"Minneapolis, MN","Miami, FL"
"Kansas City, MO","Miami, FL"
"Kansas City, MO","Miami, FL"
"Colorado Springs, CO","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Oklahoma City, OK","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Oklahoma City, OK","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Oklahoma City, OK","Miami, FL"
"Oklahoma City, OK","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Oklahoma City, OK","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Indianapolis, IN","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"Philadelphia, PA","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"Santa Fe, NM","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"Syracuse, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"Santa Fe, NM","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"New York, NY","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Cleveland, OH","Miami, FL"
"Lafayette, LA","Minot, ND"
"Lafayette, LA","Minot, ND"
"Lafayette, LA","Minot, ND"
"Lafayette, LA","Minot, ND"
"Lafayette, LA","Minot, ND"
"Lafayette, LA","Minot, ND"
"Lafayette, LA","Minot, ND"
"Lafayette, LA","Minot, ND"
"Lafayette, LA","Minot, ND"
"St. Louis, MO","Ogden, UT"
"Dallas, TX","Ogden, UT"
"Shreveport, LA","Ogden, UT"
"Shreveport, LA","Ogden, UT"
"Panama City, FL","Ogden, UT"
"Detroit, MI","Ogden, UT"
"Chicago, IL","Ogden, UT"
"Orlando, FL","Omaha, NE"
"Oakland, CA","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Seattle, WA","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Spokane, WA","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Seattle, WA","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Seattle, WA","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Seattle, WA","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Spokane, WA","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Seattle, WA","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Seattle, WA","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Phoenix, AZ","Omaha, NE"
"Jacksonville, FL","Omaha, NE"
"Jacksonville, FL","Omaha, NE"
"San Francisco, CA","Omaha, NE"
"San Francisco, CA","Omaha, NE"
"Philadelphia, PA","Omaha, NE"
"Philadelphia, PA","Omaha, NE"
"San Francisco, CA","Omaha, NE"
"New York, NY","Omaha, NE"
"San Jose, CA","Omaha, NE"
"New York, NY","Omaha, NE"
"New York, NY","Omaha, NE"
"New York, NY","Omaha, NE"
"New York, NY","Omaha, NE"
"New York, NY","Omaha, NE"
"New York, NY","Omaha, NE"
"Portland, OR","Omaha, NE"
"New York, NY","Omaha, NE"
"New York, NY","Omaha, NE"
"Richmond, VA","Omaha, NE"
"Portland, OR","Omaha, NE"
"New York, NY","Omaha, NE"
"San Jose, CA","Omaha, NE"
"New York, NY","Omaha, NE"
"New York, NY","Omaha, NE"
"Richmond, VA","Omaha, NE"
"New York, NY","Omaha, NE"
"Portland, OR","Omaha, NE"
"Baltimore, MD","Omaha, NE"
"Washington, DC","Omaha, NE"
"Washington, DC","Omaha, NE"
"Washington, DC","Omaha, NE"
"Washington, DC","Omaha, NE"
"Washington, DC","Omaha, NE"
"Washington, DC","Omaha, NE"
"Washington, DC","Omaha, NE"
"Washington, DC","Omaha, NE"
"Washington, DC","Omaha, NE"
"Sacramento, CA","Omaha, NE"
"Washington, DC","Omaha, NE"
"Washington, DC","Omaha, NE"
"Washington, DC","Omaha, NE"
"Washington, DC","Omaha, NE"
"Washington, DC","Omaha, NE"
"Washington, DC","Omaha, NE"
"Sacramento, CA","Omaha, NE"
"Los Angeles, CA","Omaha, NE"
"Los Angeles, CA","Omaha, NE"
"Los Angeles, CA","Omaha, NE"
"Los Angeles, CA","Omaha, NE"
"Los Angeles, CA","Omaha, NE"
"Fayetteville, NC","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Newark, NJ","Omaha, NE"
"Eugene, OR","Omaha, NE"
"Boston, MA","Omaha, NE"
"Boston, MA","Omaha, NE"
"Eugene, OR","Omaha, NE"
"Reno, NV","Omaha, NE"
"Reno, NV","Omaha, NE"
"Miami, FL","Omaha, NE"
"Reno, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"San Diego, CA","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"San Diego, CA","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Santa Ana, CA","Omaha, NE"
"San Diego, CA","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"San Diego, CA","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"San Diego, CA","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"Las Vegas, NV","Omaha, NE"
"New Orleans, LA","Provo, UT"
"Laredo, TX","Provo, UT"
"Peoria, IL","Provo, UT"
"Philadelphia, PA","Provo, UT"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Boston, MA","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Flint, MI","Tampa, FL"
"Flint, MI","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Flint, MI","Tampa, FL"
"Flint, MI","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Flint, MI","Tampa, FL"
"Flint, MI","Tampa, FL"
"Flint, MI","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Flint, MI","Tampa, FL"
"Flint, MI","Tampa, FL"
"Flint, MI","Tampa, FL"
"Albany, NY","Tampa, FL"
"Flint, MI","Tampa, FL"
"Flint, MI","Tampa, FL"
"Albany, NY","Tampa, FL"
"Albany, NY","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Las Vegas, NV","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Rochester, NY","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Milwaukee, WI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Providence, RI","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Des Moines, IA","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Manchester, NH","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Albuquerque, NM","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Albuquerque, NM","Tampa, FL"
"Albuquerque, NM","Tampa, FL"
"Grand Forks, ND","Tampa, FL"
"Albuquerque, NM","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Albuquerque, NM","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Kansas City, MO","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Minneapolis, MN","Tampa, FL"
"Green Bay, WI","Tampa, FL"
"New York, NY","Tampa, FL"
"New York, NY","Tampa, FL"
"New York, NY","Tampa, FL"
"New York, NY","Tampa, FL"
